,Species,Indentation_line,x,y,H,E,C,Ca,F,Fe,Mg,Na,O,P
809,Hny,1,42.9322033898,231.3050847458,6.499895,94.373268,0.0137697253,0.1948956404,0.0025949737,0.0061042705,0.0066718838,0.0099265966,0.0798090125,0.1895590843
810,Hny,1,46.4237288136,231.593220339,5.76047,91.703009,0.0175237001,0.1874316734,0.0040210403,0.0051937117,0.0042256981,0.009224658,0.0687566989,0.1882213791
811,Hny,1,49.9152542373,231.8813559322,6.029608,92.457246,0.0186115761,0.2081278665,0.0082572388,0.0086451575,0.0063964972,0.0095897929,0.0650873213,0.1762266095
812,Hny,1,53.406779661,232.1694915254,5.385876,85.720967,0.018107163,0.2101968321,0.0087901812,0.0059053582,0.0081138,0.012390415,0.0769616341,0.1533419846
813,Hny,1,56.8983050847,232.4576271186,5.944171,88.654743,0.0134628377,0.2022647079,0.0105698917,0.0055085241,0.0064874342,0.014503165,0.0841993482,0.1634159823
814,Hny,1,60.3898305085,232.7457627119,5.051259,86.986801,0.0152209532,0.1946049986,0.0073056692,0.0063273534,0.00960485,0.0111163063,0.0866996206,0.168480718
815,Hny,1,63.8813559322,233.0338983051,5.277193,87.774954,0.0136350038,0.1970943744,0.0069316189,0.003524552,0.0042197545,0.0097514587,0.0833341588,0.1866950638
816,Hny,1,67.3728813559,233.3220338983,5.847217,92.204659,0.0187268819,0.1948518559,0.0071800612,0.0052854412,0.0056682087,0.0093035097,0.0787064755,0.206250681
817,Hny,1,70.8644067797,233.6101694915,5.472963,90.836412,0.0192732964,0.1866243351,0.0114566761,0.0087929549,0.0048846447,0.007609585,0.0868676262,0.1710194257
818,Hny,1,74.3559322034,233.8983050847,5.464439,88.587375,0.013058277,0.1928090422,0.0065910509,0.0093193593,0.0057510228,0.0114972907,0.0771484611,0.1789208412
819,Hny,1,77.8474576271,234.186440678,5.698354,93.944134,0.0091755243,0.2087943417,0.0065341905,0.0068339459,0.0090744832,0.0162594974,0.0784829964,0.1816017989
820,Hny,1,81.3389830508,234.4745762712,5.770383,91.759746,0.0126305362,0.2015663355,0.006680403,0.0086382233,0.0063004091,0.0186321806,0.0768431584,0.1714727239
821,Hny,1,84.8305084746,234.7627118644,5.696442,93.385807,0.0167110125,0.1764189838,0.0091291642,0.0094768646,0.0075774896,0.0152512655,0.0647047519,0.1827251384
822,Hny,1,88.3220338983,235.0508474576,5.293333,90.517057,0.0125069094,0.1969398409,0.0082403986,0.007644256,0.0095866229,0.0179661017,0.0706616212,0.1866564305
823,Hny,1,91.813559322,235.3389830508,5.166163,83.738601,0.0148334307,0.1935072165,0.0032495617,0.0064299795,0.0089952352,0.0192837968,0.0694043527,0.1961776739
824,Hny,1,95.3050847458,235.6271186441,5.853998,91.393149,0.0124956166,0.2094091076,0.0053034701,0.0039124707,0.0043283242,0.0179494596,0.0746981149,0.1837872589
825,Hny,1,98.7966101695,235.9152542373,5.161207,89.562001,0.0120744138,0.2020453893,0.0074926943,0.0046873174,0.0021973472,0.011023388,0.0840796838,0.1974056207
826,Hny,1,102.2881355932,236.2033898305,5.807583,90.628767,0.0137707159,0.2058171948,0.0076923991,0.0049274386,0.0065916453,0.0095903872,0.0818298349,0.1921279062
827,Hny,1,105.7796610169,236.4915254237,5.174782,87.926993,0.0157309136,0.1802375457,0.0095525463,0.003635301,0.0092506117,0.0166309721,0.0933520887,0.1913774282
828,Hny,1,109.2711864407,236.7796610169,5.646271,92.675551,0.0131446572,0.21097049,0.0082635786,0.0055584503,0.006277031,0.0159967905,0.0859848042,0.1876416805
829,Hny,1,112.7627118644,237.0677966102,5.150109,85.497995,0.0169374635,0.1967072482,0.0087095464,0.0076218685,0.0070835769,0.0169023963,0.0763272544,0.1766476141
830,Hny,1,116.2542372881,237.3559322034,5.18584,84.674959,0.0102707308,0.1804861861,0.0083188541,0.0086148451,0.0075860088,0.0140738393,0.0772534646,0.1907382936
831,Hny,1,119.7457627119,237.6440677966,5.426053,87.657615,0.0105278903,0.1748405631,0.0033977553,0.0060939682,0.0026728348,0.011669655,0.0742216367,0.1918327076
832,Hny,1,123.2372881356,237.9322033898,6.02026,93.454722,0.0136984022,0.2029555518,0.0058088738,0.0075751122,0.0049678551,0.0113617767,0.0729380182,0.185488514
833,Hny,1,126.7288135593,238.2203389831,5.546344,88.839433,0.0150549287,0.2027857631,0.007650794,0.0057621175,0.0068141339,0.0111581095,0.0761739096,0.1746680007
834,Hny,1,130.2203389831,238.5084745763,5.371334,87.825133,0.0151516112,0.2062146232,0.0074810053,0.0070179992,0.0086083072,0.0153782603,0.0729728873,0.1680914125
835,Hny,1,133.7118644068,238.7966101695,5.305947,87.374319,0.0113914947,0.1979627337,0.0052844506,0.0069369682,0.0077435141,0.0158854471,0.082507801,0.1692353565
836,Hny,1,137.2033898305,239.0847457627,5.264048,86.396032,0.0080650626,0.203775768,0.0088486265,0.0040561075,0.0086614033,0.012565751,0.0812160596,0.1637876552
837,Hny,1,140.6949152542,239.3728813559,5.152958,86.100481,0.0150053988,0.2168922921,0.0067562829,0.0038340152,0.0091759205,0.0053769725,0.0800134721,0.1890055374
838,Hny,1,144.186440678,239.6610169492,5.578919,88.772937,0.0128377696,0.2102542868,0.0047754807,0.0070782276,0.0041815174,0.0107166985,0.0856959455,0.1611574161
839,Hny,1,147.6779661017,239.9491525424,5.546451,88.225683,0.0152086697,0.2215623731,0.0064289889,0.0082516914,0.0034482759,0.0112328007,0.0783296516,0.1623978445
840,Hny,1,151.1694915254,240.2372881356,5.106863,86.104314,0.0179413367,0.1995356071,0.0068951649,0.0074780335,0.0042825585,0.014503165,0.0741612101,0.1682919098
841,Hny,1,154.6610169492,240.5254237288,5.470168,88.289562,0.0190882525,0.2033834907,0.0063237873,0.0059437934,0.0057510228,0.0122618352,0.0701169898,0.180327294
842,Hny,1,158.1525423729,240.813559322,4.934349,83.205994,0.0127139447,0.2171508385,0.0079485681,0.0072434596,0.0073173583,0.0113267095,0.0766961535,0.1714632141
843,Hny,1,161.6440677966,241.1016949153,4.943067,82.994899,0.0144710695,0.2069916492,0.0054922783,0.005609169,0.0072089867,0.0101211503,0.0885718531,0.1759258636
844,Hny,1,165.1355932203,241.3898305085,4.92165,81.524619,0.0132684821,0.2161370593,0.0068965517,0.0057482491,0.0052717709,0.0115488019,0.0739856759,0.1670596044
845,Hny,1,168.6271186441,241.6779661017,4.775823,80.813051,0.0145519024,0.2307491902,0.0080898275,0.0044311484,0.006577975,0.0105338339,0.0889510545,0.1585331207
846,Hny,1,172.1186440678,241.9661016949,4.667489,82.875763,0.012402104,0.2172976453,0.0096902396,0.0056602839,0.0062564265,0.0122969024,0.0851933154,0.1704060466
847,Hny,1,175.6101694915,242.2542372881,4.971085,83.972355,0.0104815303,0.2040551169,0.0077048807,0.0064757452,0.0081589714,0.0090410009,0.0674118614,0.1774418766
848,Hny,1,179.1016949153,242.5423728814,4.880741,81.447077,0.0170105697,0.2003480966,0.0077817512,0.0048596816,0.0094768646,0.0100000991,0.0818617322,0.1843251543
849,Hny,1,182.593220339,242.8305084746,4.530232,78.457535,0.014471862,0.1829432684,0.0074701087,0.0056341321,0.0078199883,0.0107305669,0.0842415477,0.1792715133
850,Hny,1,186.0847457627,243.1186440678,4.584931,76.443775,0.0097300617,0.2078294981,0.0048440302,0.0055618183,0.0061320073,0.0107729646,0.0817212652,0.1694564582
851,Hny,1,189.5762711864,243.406779661,4.950601,81.179375,0.012532665,0.2203427473,0.0034599649,0.0038145995,0.0065108124,0.0106838106,0.0842528405,0.1607774223
852,Hny,1,193.0677966102,243.6949152542,4.237074,72.625878,0.0135385195,0.1866227501,0.0038950361,0.0077498539,0.0083343074,0.0106786595,0.0754309602,0.1596857819
853,Hny,1,196.5593220339,243.9830508475,2.824203,61.529778,0.0127397002,0.1838199487,0.0062134345,0.0066211651,0.0078667446,0.0174920009,0.0669278547,0.1787950351
854,Hny,1,200.0508474576,244.2711864407,3.079893,66.068509,0.0151745931,0.1936879018,0.0055990649,0.0100270434,0.0043410039,0.0093256991,0.056389464,0.186308532
855,Hny,1,203.5423728814,244.5593220339,2.907787,62.909004,0.0146790954,0.2139381272,0.0032834402,0.0066687139,0.0071770894,0.0101683028,0.0793523462,0.178327076
856,Hny,1,207.0338983051,244.8474576271,2.503769,61.120542,0.0111955542,0.2099412575,0.0065225015,0.0072985369,0.0065773807,0.0135557559,0.0769572755,0.1689986033
857,Hny,1,210.5254237288,245.1355932203,2.901756,65.142801,0.0164393902,0.2025289998,0.006356477,0.0071654004,0.0036820573,0.0134166757,0.0848582948,0.175964695
858,Hny,1,214.0169491525,245.4237288136,2.535077,60.063333,0.0186975602,0.1940165826,0.0037454556,0.0074810053,0.0030742256,0.0149103012,0.0769154722,0.1662136326
859,Hny,1,217.5084745763,245.7118644068,2.968671,64.074806,0.0182115722,0.2094112869,0.0041496201,0.0037405026,0.0047265451,0.015710111,0.0744702771,0.1789580877
860,Hny,1,221,246,3.368594,73.167629,0.0131034483,0.2068965517,0.0062068966,0.0062068966,0.0103448276,0.0096551724,0.0682758621,0.175862069
861,Hny,1,224.4915254237,246.2881355932,3.442111,73.645135,0.0159205143,0.2073900683,0.0048668139,0.0063471654,0.01133087,0.012554062,0.0771369702,0.189594944
862,Hny,1,227.9830508475,246.5762711864,4.507304,85.053332,0.0175771924,0.1951125816,0.0052299676,0.0034532289,0.007604632,0.0172962585,0.0693544265,0.2097558173
863,Hny,1,231.4745762712,246.8644067797,4.223828,79.064396,0.0191094513,0.1913477102,0.0062419638,0.0024453932,0.005052056,0.0136879018,0.0717875363,0.1838591764
864,Hny,1,234.9661016949,247.1525423729,4.212257,81.774435,0.019887666,0.1767890717,0.0058948578,0.0046360043,0.0041846873,0.0102162478,0.0679602572,0.1759159576
865,Hny,1,238.4576271186,247.4406779661,3.61961,77.022459,0.0133384184,0.1889902822,0.0054366066,0.0054015394,0.0045236704,0.0130099357,0.0750648347,0.1681086489
866,Hny,1,241.9491525424,247.7288135593,3.501858,79.858168,0.0145667614,0.1781422302,0.0037829003,0.0062068966,0.0084628872,0.0072252325,0.0848042081,0.1669952154
867,Hny,1,245.4406779661,248.0169491525,3.669734,74.624788,0.0193856304,0.1698576509,0.0027703098,0.0063186361,0.004931401,0.0099539371,0.0723010629,0.1846367968
868,Hny,1,248.9322033898,248.3050847458,2.477262,56.350369,0.0172907112,0.1854498806,0.0050237249,0.0040561075,0.0075836313,0.0109994155,0.0746670101,0.1684018663
869,Hny,1,252.4237288136,248.593220339,1.881244,48.573217,0.0228463878,0.1924956166,0.005152899,0.0046171829,0.0082992402,0.015338042,0.0795869201,0.1635417884
870,Hny,1,255.9152542373,248.8813559322,1.435407,41.0645,0.0271654004,0.1616057613,0.0036305461,0.0051011897,0.0075745178,0.0167668823,0.0671303331,0.1537723009
871,Hny,1,259.406779661,249.1694915254,1.285772,39.770898,0.0157225926,0.1822007152,0.0020097277,0.0012039743,0.0110453793,0.0114646009,0.078229403,0.1559985735
872,Hny,1,262.8983050847,249.4576271186,0.861484,28.680866,0.0137667535,0.2022007152,0.0034803713,0.0029135504,0.0108738076,0.015070184,0.078915492,0.1563296318
873,Hny,1,266.3898305085,249.7457627119,0.981873,30.489597,0.0155680591,0.2172962585,0.0008649912,0.0042080655,0.0078100823,0.0181333148,0.0854605791,0.1816130918
874,Hny,1,269.8813559322,250.0338983051,1.063979,29.847637,0.0152336328,0.2187688833,0.0014260666,0.0039158387,0.0060081823,0.0171746129,0.0849222875,0.1720658947
875,Hny,1,273.3728813559,250.3220338983,1.00919,32.856575,0.016075444,0.2140229225,0.0031911163,0.0057744009,0.0080741761,0.0118634162,0.0855659789,0.1870251315
876,Hny,1,276.8644067797,250.6101694915,1.155987,31.458956,0.0132086499,0.2136678917,0.0017052175,0.004465225,0.0078433665,0.013800632,0.082863228,0.1566068015
877,Hny,1,280.3559322034,250.8983050847,1.25341,34.071706,0.0109229413,0.2210924328,0.0040576925,0.0038722523,0.0110095197,0.0113150205,0.0604994601,0.1634381718
878,Hny,1,283.8474576271,251.186440678,1.102886,30.17982,0.0175882872,0.2185343094,0.0020455874,0.0015934779,0.0069742147,0.0084900296,0.0722547029,0.1670544532
879,Hny,1,287.3389830508,251.4745762712,1.126712,30.543678,0.0152833609,0.2154297715,0.0008006023,0.0006896552,0.0055873758,0.0124137931,0.0799243182,0.1772059159
880,Hny,1,290.8305084746,251.7627118644,1.22639,32.482233,0.0144637391,0.1896652765,0.002177139,0.0009892124,0.0094564582,0.0154616688,0.0711412694,0.1869474685
881,Hny,1,294.3220338983,252.0508474576,1.355717,32.92067,0.016201052,0.2007243261,0.0016364699,0.0002220923,0.0110808428,0.0144360023,0.0779076563,0.1756181834
882,Hny,1,297.813559322,252.3389830508,1.224324,30.531977,0.0215673261,0.1799522531,0.0027586207,0.0028957196,0.0111981297,0.0075012135,0.0726176584,0.1645353594
883,Hny,1,301.3050847458,252.6271186441,1.117479,28.871376,0.0255689507,0.1826050778,0.0006896552,0.0014260666,0.0110895601,0.0059263589,0.0731668466,0.1657930242
884,Hny,1,304.7966101695,252.9152542373,1.525461,36.919156,0.0273173583,0.1523074027,0.0027586207,0.001344045,0.009444571,0.0096787487,0.060666277,0.1507430485
885,Hny,1,308.2881355932,253.2033898305,1.316068,30.671363,0.0283990926,0.1523091858,0.0011805961,0.0022496508,0.0091642314,0.0108240795,0.0646298626,0.1489324312
886,Hny,1,311.7796610169,253.4915254237,1.269095,31.162645,0.0361354743,0.1608669724,0.0031092928,0.0039859731,0.0091622502,0.0115040268,0.0691576935,0.1471816462
887,Hny,1,315.2711864407,253.7796610169,1.34547,35.106955,0.0390636856,0.1475640175,0.0021446473,0.0029456458,0.0096846923,0.010958801,0.0713796075,0.1345725069
888,Hny,1,318.7627118644,254.0677966102,1.556903,36.651982,0.0429819018,0.1536732409,0.0020689655,0.0027586207,0.0083921584,0.016528346,0.0648129253,0.1462582096
889,Hny,1,322.2542372881,254.3559322034,1.256096,31.956237,0.0374751607,0.1425563403,0.0022950203,0.0016675747,0.0106487434,0.0178963635,0.0714749032,0.1370696094
890,Hny,1,325.7457627119,254.6440677966,0.924167,27.540176,0.0338473883,0.1557808398,0.0011338399,0.0021157218,0.0138943427,0.0169959088,0.0668147282,0.1427469316
891,Hny,1,329.2372881356,254.9322033898,1.37455,31.450673,0.0332092443,0.140702533,0.0018585622,7.13231433694007E-05,0.0110467662,0.0094909311,0.065071868,0.1385061764
892,Hny,1,332.7288135593,255.2203389831,1.292297,33.217668,0.0328266749,0.1401285798,0.0002977741,0.001648159,0.0152831628,0.0086148451,0.0751823198,0.1383561997
893,Hny,1,336.2203389831,255.5084745763,1.361782,31.237507,0.0320585642,0.1397357081,0.0013909994,0.0026462867,0.0178050303,0.0108098149,0.0721942763,0.127976503
894,Hny,1,339.7118644068,255.7966101695,1.189303,32.026015,0.0316306254,0.1592689378,0.0028584731,0.0037872589,0.0154071858,0.0081526315,0.0671430128,0.129975136
895,Hny,1,343.2033898305,256.0847457627,1.402495,35.68149,0.0370769398,0.1386198972,0.0015195792,0.0029809112,0.0129166213,0.0118529158,0.0777905675,0.1473647089
896,Hny,1,346.6949152542,256.3728813559,1.324528,34.746353,0.0331052314,0.1416245827,0.0020689655,0.0009468147,0.0092327809,0.0058094681,0.0676563413,0.1476444541
897,Hny,1,350.186440678,256.6610169492,1.272534,31.302124,0.0328058723,0.1446405611,0.0021741672,0.00100843,0.0087838413,0.0049912332,0.0636246025,0.1319153236
898,Hny,1,353.6779661017,256.9491525424,1.227324,31.004607,0.033663335,0.1504464631,0.0011922852,0.0011221508,0.0082758621,0.0083693746,0.066568069,0.1360205648
899,Hny,1,357.1694915254,257.2372881356,1.347039,30.277446,0.0327704088,0.1424586672,0.0020689655,0.0013325541,0.0094140606,0.007647624,0.0588283193,0.1532001308
900,Hny,1,360.6610169492,257.5254237288,1.412439,32.642772,0.041484512,0.1494097019,0.0018001169,0.0013793103,0.0149970777,0.0086677431,0.0657918355,0.1447865754
901,Hny,2,15,217,4.986049,70.393679,0.0179310345,0.2089655172,0.0075862069,0.0103448276,0.0055172414,0.0110344828,0.0689655172,0.18
902,Hny,2,18.4915254237,217.2881355932,4.756535,73.88413,0.0119620799,0.2083107312,0.0143349612,0.0082841831,0.0060549386,0.0088452585,0.0821900167,0.1733681364
903,Hny,2,21.9830508475,217.5762711864,5.21031,82.458695,0.0127694182,0.1925104756,0.0091727506,0.0117074959,0.0079620402,0.0108456745,0.0744076712,0.1628592656
904,Hny,2,25.4745762712,217.8644067797,5.426649,84.224691,0.0168649516,0.1950862317,0.0100642899,0.0056200656,0.0087620482,0.011312643,0.0684838879,0.1813351296
905,Hny,2,28.9661016949,218.1525423729,6.068785,91.350516,0.0125225609,0.2097328354,0.0053500282,0.0027972541,0.0088836937,0.0132787843,0.0754896037,0.1977287541
906,Hny,2,32.4576271186,218.4406779661,4.836113,79.263008,0.0155078307,0.2248755312,0.0085342103,0.0055172414,0.0066627703,0.0163436983,0.0714693558,0.1863871856
907,Hny,2,35.9491525424,218.7288135593,5.278954,79.308073,0.0173136931,0.2211988232,0.0110184351,0.0050401688,0.0099590883,0.0124627287,0.0763149709,0.1766194811
908,Hny,2,39.4406779661,219.0169491525,5.643275,91.688967,0.015710111,0.2074239467,0.0110424076,0.0042482838,0.006270493,0.0120696589,0.0793257982,0.1978609001
909,Hny,2,42.9322033898,219.3050847458,5.665195,91.21141,0.013293049,0.2071808537,0.0059705396,0.0048483888,0.0041704227,0.0115890202,0.0666380053,0.1721996256
910,Hny,2,46.4237288136,219.593220339,5.256646,88.871753,0.0142236179,0.2166882287,0.0057763821,0.0049678551,0.0063919405,0.0105572121,0.0767230978,0.1817864466
911,Hny,2,49.9152542373,219.8813559322,5.621647,87.806596,0.015207481,0.203081556,0.0070065082,0.0069645068,0.0066229482,0.0098140645,0.0698097059,0.1839261409
912,Hny,2,53.406779661,220.1694915254,5.220297,90.867043,0.0174743682,0.2014962011,0.0071770894,0.0047223846,0.0057393337,0.0105443343,0.0674185975,0.1688464472
913,Hny,2,56.8983050847,220.4576271186,4.825185,85.229987,0.0165984804,0.1950787031,0.0061104122,0.0027265253,0.0086061278,0.0177031967,0.0742812707,0.1694360519
914,Hny,2,60.3898305085,220.7457627119,5.323395,93.457853,0.0149152542,0.2038896869,0.0083424303,0.0077048807,0.0087335189,0.0170525711,0.0745340717,0.177602948
915,Hny,2,63.8813559322,221.0338983051,5.958959,95.447681,0.0183256892,0.1892276298,0.0085474844,0.0089655172,0.0109381965,0.009474289,0.0872989331,0.1741727011
916,Hny,2,67.3728813559,221.3220338983,5.731062,94.545735,0.0160247254,0.1946687932,0.0093415487,0.005224024,0.0061601403,0.0094681473,0.0694410049,0.1884006776
917,Hny,2,70.8644067797,221.6101694915,5.223482,89.395934,0.0108825248,0.1904038673,0.0086499123,0.0086966686,0.005017385,0.0139244569,0.0656911906,0.1793406572
918,Hny,2,74.3559322034,221.8983050847,5.619164,90.645342,0.0116555885,0.2034189541,0.0076813044,0.0097035137,0.0040895898,0.0107135286,0.0746331316,0.1701906903
919,Hny,2,77.8474576271,222.186440678,5.366107,92.471104,0.0112720285,0.1991108381,0.005579451,0.009662701,0.0100020803,0.0132399528,0.0810708377,0.1789642295
920,Hny,2,81.3389830508,222.4745762712,5.375248,92.202733,0.0128813559,0.205628981,0.0037872589,0.0086089015,0.0045234722,0.0150087668,0.0718760959,0.1863354763
921,Hny,2,84.8305084746,222.7627118644,4.992,94.136768,0.0180449534,0.196743306,0.0075584701,0.0058839612,0.003031828,0.0095339231,0.0681635281,0.1759335902
922,Hny,2,88.3220338983,223.0508474576,5.23275,87.14659,0.014050263,0.1897760255,0.0093871163,0.0096317943,0.0039388206,0.0115133384,0.0712565751,0.1943949915
923,Hny,2,91.813559322,223.3389830508,5.336953,93.243572,0.0170129471,0.1914893659,0.0077147867,0.0085936463,0.0069401381,0.0107220478,0.0771765941,0.18881138
924,Hny,2,95.3050847458,223.6271186441,5.563208,93.26215,0.0148334307,0.1819972461,0.0068848627,0.0052166936,0.0079436151,0.0127060199,0.0692644801,0.1785939435
925,Hny,2,98.7966101695,223.9152542373,4.547873,82.068687,0.0176742712,0.1869773846,0.0064755471,0.004301578,0.0096670596,0.0138041982,0.0805842554,0.1896650784
926,Hny,2,102.2881355932,224.2033898305,5.344698,89.909403,0.0180532744,0.2213272048,0.0028988895,0.0045470485,0.0097019287,0.0094350613,0.0911834689,0.192636876
927,Hny,2,105.7796610169,224.4915254237,5.186208,89.484632,0.0121988331,0.2001137208,0.0050425462,0.0069082408,0.0074764485,0.0085869102,0.0891402589,0.1826819483
